EpochTime,skewed_latitude,skewed_longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zipcode
1574769673,40.4366,-79.9784,3,,,,15219
1574769824,40.4416,-79.9189,4,Sulfur,,,15217
1574769958,40.4344,-79.9261,5,Industrial,,,15217
1574769976,40.4342,-79.8959,5,Disgusting sulfurous odor,,When are you going to STOP these violations of our clean air???,15218
1574770070,40.4267,-79.9252,4,Rotten eggs,,,15217
1574770123,40.4219,-79.8841,4,Vinegar ,,,15218
1574770207,40.4747,-79.9239,5,,,,15206
1574770208,40.4589,-79.9376,4,,,,15224
1574770351,40.4354,-79.9182,5,Horrible sulfur industrial ,Chest pain insomnia wakes me up and this has happened several nights ago too why do we lay properrt tax ,When are you going to shut this facility down? I cant sleep its unhealthy ,15217
1574770379,40.4237,-79.8811,4,Industrial ,,,15218
1574770477,40.4245,-79.8808,5,Rotten eggs,,,15218
1574770502,40.4686,-79.9203,5,,,,15206
1574770532,40.4419,-79.9329,5,Industrial ,,,15217
1574770545,40.4208,-79.9307,5,,,,15217
1574770658,40.4402,-79.9926,4,,,,15219
1574770815,40.4557,-79.9092,4,Clairton sulfur and soot,,,15208
1574770850,40.4555,-79.9352,4,Rotten eggs - very bad,Headache,Very bad in Shadyside this morning. ,15232
1574770867,40.4566,-79.9107,5,Coke works is b*llsh*t,,,15208
1574770887,40.4756,-79.9149,5,"Sulfur, industrial ","Headache, bad taste in mouth",,15206
1574770916,40.4483,-79.919,4,Pollution ,,,15217
1574770933,40.4559,-79.9221,3,Sulfur,,For the love of God do something please,15206
1574771230,40.4313,-79.9321,4,Bad hot dogs,,,15217
1574771400,40.482,-79.9329,4,Sulfuric ,,,15201
1574771431,40.4232,-79.8896,4,,,,15218
1574771434,40.476,-79.9174,4,Industrial,,,15206
1574771451,40.4273,-79.8631,4,Industrial ,,,15221
1574771478,40.4477,-79.9122,5,Rotten eggs,Headache,,15217
1574771574,40.4271,-79.9166,4,Industrial ,,,15217
1574771770,40.4371,-79.9599,4,Industrial,,,15213
1574771831,40.4301,-79.8992,5,Sulfur,"Sore throat, headache",,15218
1574771914,40.4373,-79.9233,4,Rotten eggs,,,15217
1574772166,40.472,-79.9178,5,Sulfur from claorton, Sore throat and sneezinf,This is a health issue and it has to stop. ,15206
1574772172,40.4718,-79.92,5,Industrial sulfur,Nausea,Wow.  This is one of the worst mornings EVER.  I dont even want to walk the dogs.  A students sister just dies from asthma; are we killing our young people with our air quality?  ,15206
1574772174,40.4481,-79.9326,5,Coke oven,,Thank you!,15232
1574772225,40.4654,-79.9429,4,,,,15224
1574772226,40.4704,-79.9177,5,"Industrial, sulfur ",Can't breathe,Unbearable ,15206
1574772283,40.4195,-79.8817,3,Rotten eggs,,,15218
1574772309,40.429,-79.9171,4,Rotten eggs,,,15217
1574772440,40.4157,-79.8769,5,Industrial,,,15218
1574772541,40.4467,-79.9133,5,Sulfur ,"Burning eyes, burning throat ",This smell is strong enough to be smelled inside the home with doors and windows sealed off for the winter. It is so pungent like rotten eggs and is causing eye and throat irritation ,15217
1574772784,40.4411,-79.9946,5,Industrial ,,,15219
1574772794,40.4779,-79.9168,5,Industrial ,,,15206
1574772880,40.4383,-79.928,5,Industrial,,,15217
1574772977,40.4377,-79.9809,3,Exhaust smelling,,,15219
1574773016,40.4464,-79.9052,3,,,,15208
1574773032,40.4304,-79.9189,4,Sulfur smell ,,,15217
1574773046,40.4351,-79.8861,5,Industrial ,,,15218
1574773049,40.4374,-79.8867,3,Sulphur like,Itchy nose,,15221
1574773383,40.445,-79.9341,4,Rotten eggs,,,15217
1574773397,40.4205,-79.925,4,Sulfur smell indoors and out. Steel mill smell. VOC levels outdoors are spiking!,,,15217
1574773433,40.4436,-79.8882,4,,,,15221
1574773489,40.4653,-79.9412,4,Sulfur dioxide ,Terrible!!,,15224
1574773669,40.4484,-79.9291,5,Horrible industrial air day just in time for a thanksgiving you have to spend indoors,Headache,,15232
1574773763,40.4358,-79.9244,5,Pollution ,,,15217
1574773863,40.4365,-79.9215,5,Sulfur,,,15217
1574773966,40.4399,-79.9343,3,Chemical smells,No,This has been the worst fall for bad smells,15217
1574773988,40.4284,-79.9165,5,Industrial ,,,15217
1574774016,40.4339,-79.9125,5,Rotten eggs,Sore throat,,15217
1574774047,40.4282,-79.9147,3,smells like burning,No,,15217
1574774064,40.4344,-79.9126,5,Sulphur foul,,,15217
1574774169,40.4465,-79.8976,5,industrial ,"nose burning, nausea",,15208
1574774283,40.4008,-79.8562,5,Rotten eggs,Sore throat,,15104
1574774305,40.4288,-79.9626,4,Blacktop,,,15219
1574774313,40.4362,-79.9141,5,Sulfur,"Scratchy throat, irritated sinuses",,15217
1574774456,40.4515,-79.8974,4,Sulfur ,,,15208
1574774468,40.4453,-79.8992,3,,,,15208
1574774486,40.4284,-79.9309,5,Sulfur,,,15217
1574774566,40.4321,-79.8979,5,"Industrial, scary.",No because I wont go out until the air clears.,Im very concerned of the well-being of my fellow human beings with breathing problems. Im also concerned of the cognitive and mental health of those who make decisions at Clairton.  Please make them clean up theirs acts  permanently or close the site.  This is a nightmare.,15218
1574774730,40.4336,-79.9319,5,,,,15217
1574774797,40.4693,-79.9164,4,Sulfur. Gross. ,,,15206
1574774916,40.4197,-79.8688,4,"Industrial, burning petroleum",,,15221
1574774967,40.4518,-79.9244,5,,,,15206
1574774995,40.4443,-79.9167,4,Industrial ,Cant breathe,,15208
1574775167,40.4234,-79.9468,4,Sulfur rotten-egg,Very bad sinus irritation,,15207
1574775190,40.4202,-79.9016,5,coke plant,,,15218
1574775236,40.4796,-79.9217,5,,,,15206
1574775296,40.4794,-79.9204,5,industrial,,THIS IS INSANE!!!!!  its only going to get worse here the people of this city deserve good air quality!!!!!,15206
1574775301,40.4502,-79.9327,5,Sulfur,Burns nose when breathing ,,15232
1574775609,40.4544,-79.9278,5,,,,15232
1574775683,40.4491,-79.8997,4,,,,15208
1574775739,40.4689,-79.9161,2,"Industrial, chemical",,,15206
1574775791,40.4315,-79.9198,4,Rotten eggs,,,15217
1574775840,40.4776,-79.9291,4,"Woodsmoke, industry ",Eye irritation ,The poor air quality condition is persistent. ,15206
1574775877,40.4508,-79.9075,5,,,,15208
1574775929,40.4702,-79.9183,5,Industrial somewhat rotten eggie,Sinuses stinging,Why cant you get air pollution under control???!!!!  Who do you even work for!??,15206
1574776005,40.4407,-79.9969,4,Industrial. Smells like burning coal or tar. ,,,15219
1574776052,40.4425,-79.884,5,Industrial fumes ,Headache,,15221
1574776068,40.4227,-79.9188,3,"Industrial, rotten eggs",,,15217
1574776377,40.4255,-79.8957,5,Industrial ,,It is irritating my nasal passages. When is the health dept going to do something about this??!!,15218
1574776436,40.4302,-79.8932,3,Sulfur; fireworks,,,15218
1574776523,40.4355,-79.9714,5,Asphalt ,Headaches,,15219
1574776559,40.4278,-79.8853,5,Industrial,,,15218
1574776698,40.458,-79.9148,4,Industrial metal burning plastic ,,,15206
1574776725,40.4471,-79.9172,4,Industrial ,Eye irritation ,This is unacceptable ,15206
1574776758,40.419200000000004,-79.9185,5,"Industrial soot, tar & sulfur snell",Runny nose burning throat, No thanks to you,15217
1574776765,40.4297,-79.9207,4,"Industrial, diesel",Nasal/throat irritation,,15217
1574776863,40.4315,-79.8958,5,Rotten eggs,,,15218
1574776900,40.4312,-79.8968,5,Rotten eggs,,The smell outside is so bad that the stink filled the whole house. Something gotta give.,15218
1574777069,40.4467,-79.9114,3,It's the smell of insufficient industrial regulation.,,,15217
1574777140,40.4294,-79.9246,5,Roten eggs ,Throat and chest irritation ,,15217
1574777146,40.4779,-79.9553,5,Rotten eggs,Burning nose,,15201
1574777266,40.4275,-79.8631,5,Industrial ,Sore throat,,15221
1574777303,40.4657,-79.9391,3,"Diesel, sour air",,,15224
1574777638,40.4397,-79.9242,5,Sulfur!,,,15217
1574777789,40.4276,-79.9218,5,rotten eggs,headache dry thoat nausea,,15217
1574777808,40.4564,-79.9303,3,Sulfur/exhaust,,,15232
1574777851,40.4799,-79.954,4,industrial,,,15201
1574777868,40.431400000000004,-79.8879,5,Sulphuric ,,,15218
1574778559,40.4539,-79.933,4,Sulfur ,Cough,,15232
1574778633,40.4325,-79.8751,3,Industrial ,Sore throat,,15218
1574779077,40.4447,-79.988,5,,Headache,Sulfur stench,15219
1574779201,40.4477,-79.8974,5,,,,15208
1574779776,40.4415,-79.9153,3,Industry stink ,Nose irritation ,,15217
1574780178,40.4388,-79.9991,3,,,,15222
1574780688,40.4187,-79.8453,5,Steel mill sulfur ahd toxins ,Wheezing and burning nose that only happens when in the east end by this stench ,Help stop the poisoning we are receiving from the steel mills! Its killing us!,15221
1574783254,40.4232,-79.9389,3,,,,15217
1574784632,40.425,-79.9357,3,Sulfur smell ,Headache,,15217
1574790435,40.4274,-79.8858,3,,,,15218
1574791521,40.4336,-79.9701,4,Very livable smell. Like sulfur. ,"Headache, migraine, congestion. ",,15219
1574792230,40.4216,-79.9381,3,Sulfur snell,,,15217
1574794108,40.4416,-80.002,5,Industrial,,,15222
1574798968,40.4355,-79.9105,4,Industrial ,Asthma symptoms headache ,,15217
1574802449,40.4376,-79.9203,5,Smells like laser printer toner cartridge. ,,"I've been biking and smelled this for the past three blocks, starting at the intersection of Wightman and Darlington. Finally, near Shady Ave. it is starting to dissipate. Ick!",15217
1574805015,40.4342,-79.9397,5,Industrial,Headache,Ridiculous that this is SUCH a problem. Do something. ,15207
1574805673,40.4369,-79.92,4,Industrial,,,15217
1574805962,40.4389,-79.8783,4,Industrial,Trouble breathing,,15221
1574813643,40.4502,-79.9158,5,Rotten Eggs,Headache,Put Filters On The Smokestacks,15206
1574817543,40.4697,-79.9431,4,,,wtfffff!!! this has easily been the worst 2 weeks i have experienced in the city ever! ,15224
1574822142,40.4293,-79.9157,5,TOXIC,,,15217
1574822461,40.4258,-79.8689,4,"Diesel fumes, industrial",,,15221
1574822768,40.4269,-79.9269,2,faint sulfur and light smoke,none,"up on the bridge/overpass. down under it surprisingly isn't bad today, only smells lightly of smoke",15217
1574822912,40.4207,-79.9261,4,Sulfur smell outside coming inside. Horrible.,,Second smell report today. The stench went away but now it is back. Awful!!!,15217
1574823010,40.4334,-79.9308,5,Industrial ,Eyes irritated; throat irritated ,,15217
1574823239,40.4546,-79.9305,5,,,,15232
1574823594,40.425,-79.9406,4,Sourness,,,15207
1574823756,40.4269,-79.917,3,Sulfury,Disgust! ,Do something!! ,15217
1574824351,40.4292,-79.9226,4,Sulfur ,,"It was bad this morning, still bad",15217
1574825946,40.4076,-79.9362,4,Rotten eggs/ sulfur and p**p,"Headache, nausea, coughing",The water leaves residue as well. Is there something we don't know about?,15207
1574826755,40.4521,-79.8999,5,Rotten eggs all morning and now all night,Sore throat,,15208
1574826820,40.4227,-79.9456,3,"Industrial, sulfur",,,15207
1574827810,40.4315,-79.9243,4,"Industrial, and sulfur, like a blown-out match",,,15217
1574827941,40.419,-79.9209,4,industrial,,,15217
1574829861,40.4212,-79.9242,5,Unbelievably strong sulfur smell!!!!!!!!!! Never smelled it so sting in my life. Like freshly lit matches all over outside.,,Third today. Smokey sulfur smells horrible and extremely dangerous outside.,15217
1574831384,40.4285,-79.8955,4,,,,15218
1574832341,40.4334,-79.9267,5,"Industrial, sulfur","Headache, nausea, irritated throat/nose",It has never been this bad in the five years that Ive lived here. Health Department - PLEASE do something! People are getting sick!,15217
1574833069,40.4287,-79.9153,3,Sulfur,,Smells gross again. Can someone do something about this?,15217
1574833134,40.4209,-79.9347,3,Rotten egg stink ,Just uncomfortable and annoyed,,15217
1574837548,40.4183,-79.9028,4,Sulfur,,,15218
1574845875,40.4241,-79.9352,5,"Sulfur, rotten eggs",Coughing,,15217
1574849505,40.432,-79.8719,4,Sulfur,,Headaches in Regent Square.when are you going to do something?,15218
1574851405,40.4473,-79.9072,4,,,,15208
1574851992,40.4628,-79.9399,4,Industrial,,,15224
1574852096,40.461,-79.9236,5,,"Shortness of breath, coughing, gagging ",,15206
1574853644,40.4226,-79.9424,5,,,,15207
1574856112,40.4376,-79.877,3,,,,15221
1574856140,40.4273,-79.8976,5,Sulfur,"Mister Rogers would say, Its a smelly day in the neighborhood.",,15218
1574856214,40.4395,-79.8744,4,,,,15221
1574856410,40.447,-79.932,5,Thanksgiving present from US steel,,Thank you for your wonderful work!  Happy Thanksgiving!,15232
1574856582,40.432,-79.9272,4,Industrial  ,Air in apartment is foul due to odor,,15217
1574856626,40.4476,-79.9041,3,,,,15208
1574856915,40.4351,-79.8989,5,Sulfur,,,15218
1574857676,40.424,-79.8897,3,,,,15218
1574858946,40.4428,-79.9141,4,Sulfurous yet again,,,15217
1574859403,40.4209,-79.9323,5,,,The smell actually woke me up in there middle of the night and made me gag!,15217
1574859423,40.4212,-79.9297,5,,,,15217
1574859613,40.4256,-79.8882,4,Eggs,,,15218
1574860313,40.4505,-79.9319,5,Smells like sulfur ,,,15232
1574860529,40.4509,-79.9376,3,Gas,,,15232
1574861008,40.4747,-79.9171,3,Industrial,,,15206
1574861067,40.4488,-79.8929,5,Industrial,,,15208
1574861201,40.4498,-79.901,3,Rotten eggs,,,15208
1574861312,40.4587,-79.9572,3,,,,15213
1574861764,40.4741,-79.9251,5,Sulfer,,,15206
1574861767,40.4393,-79.8869,5,Lactose intolerance,,,15221
1574862258,40.4488,-79.9389,4,Burning smell It has gotten worse over the last hour,,,15232
1574862385,40.4226,-79.9245,5,Sulfur smell. Awful.,,,15217
1574862456,40.4448,-79.8983,2,,,,15208
1574862547,40.4435,-79.9453,4,,,,15213
1574862861,40.4785,-79.9552,3,,,,15201
1574863043,40.4378,-79.9298,4,,,,15217
1574863228,40.4467,-79.9115,5,Rotten eggs ,,,15217
1574863607,40.4268,-79.9202,5,"Rotten-eggs, industrial ",,,15217
1574864385,40.4146,-79.8455,5,Sulphery,Watery eyes,The oder is in my house! And none of the windows are open. ,15221
1574864832,40.4285,-79.9334,4,It smells like exhaust and fumes and sulfur,Headache ,,15217
1574865112,40.4052,-79.8711,5,"Industrial, burning rubber, sulfur",Hard to breathe,,15104
1574867016,40.4239,-79.9029,4,Industrial,,,15218
1574868403,40.4274,-79.8643,4,industrial ,,,15221
1574868686,40.4183,-79.8453,5,Sulfur ,Trouble breathing ,Help! ,15221
1574869063,40.4245,-79.9339,3,Dry sulfur stink ,,,15217
1574874083,40.4355,-79.9097,4,Industrial ,Itchy eyes asthma symptoms ,,15217
1574883069,40.4221,-79.8531,1,,,,15221
1574884676,40.4476,-79.9293,1,,,,15232
1574886536,40.4481,-79.9174,1,,,,15206
1574887902,40.4272,-79.8575,1,,,,15221
1574900591,40.4505,-79.9696,5,Sulfur,"Coughing, asthma, chest pain ",This is horrendous just awful ,15219
1574972419,40.4238,-79.934,2,,,,15217
1575212181,40.4266,-79.922,5,,,,15217
1575214684,40.4536,-79.9325,4,Sulfur ,,,15232
1575215046,40.4472,-79.9074,4,,,,15208
1575244822,40.4731,-79.9593,4,,,,15201
1575244829,40.4581,-79.9309,3,Rotten smell ,Headache,,15206
1575252542,40.4428,-79.8912,3,,,,15221
1575293523,40.4244,-79.9351,2,,,,15217
1575299755,40.4563,-79.9459,1,,,,15213
1575328223,40.4334,-79.9495,3,diesel exhaust from railroad,,,15213
1575372400,40.429,-79.8822,1,,,,15218
1575375005,40.4459,-79.9005,1,,,,15208
1575378762,40.4204,-79.9389,3,,,,15207
1575383658,40.4258,-79.9339,1,,,,15217
1575404534,40.4235,-79.9208,4,Woodsmoke,"Coughing, watering eyes",,15217
1575417132,40.4494,-79.9013,1,,,,15208
1575460149,40.4451,-79.9002,1,,,,15208
1575473531,40.4572,-79.9482,1,,,,15224
1575481485,40.425,-79.8922,4,"Industrial, burning rubber ",headache,,15218
1575485380,40.4207,-79.8834,4,Pretty strong tar odor.,,,15218
1575486346,40.4293,-79.8844,5,Industrial tar odor.,,,15218
1575486856,40.4468,-79.9463,4,Train diesel ,,,15213
1575501079,40.3969,-79.8615,4,Burning plastic smell,,,15104
1575577684,40.4251,-79.937,2,,,,15217
1575580018,40.4767,-79.9599,3,industrial,,mcconway torley,15201
1575596322,40.4324,-79.848,5,Intense Woodsmoke,Cannot take a full breath!   Im choking!!!,,15221
1575603611,40.4274,-79.8622,4,Smells,Usual,,15221
1575604687,40.4163,-79.8465,4,Sulfur,,,15221
1575609435,40.4291,-79.9172,3,Rotten eggs,,,15217
1575610569,40.4363,-79.9255,4,Sulfur US Steel,Headache,Nothing changes,15217
1575610749,40.4087,-79.8701,5,Industrial sulphur literally the strongest its been in months ,"Headache,  nausea despair ",WE'RE BEING POISONED,15104
1575612538,40.448,-79.9115,4,The usual.,,,15208
1575613122,40.4775,-79.9252,5,Sulfur smelling,,,15206
1575613636,40.4459,-79.9078,5,,,,15208
1575614658,40.4578,-79.9252,3,,,,15206
1575615157,40.4204,-79.9345,3,Familiar gas stink,Headache ,,15217
1575616086,40.4755,-79.9198,5,sulphuric rotten egg,none so far....,,15206
1575616531,40.4204,-79.9218,4,"industrial, asphalt",,always at night when it gets real cold,15217
1575619610,40.4361,-79.8987,3,Rotten eggs,No,This is a smell that occurs mainly overnight and in the early morning,15218
1575620975,40.4216,-79.8946,4,,,,15218
1575621015,40.4232,-79.8933,5,"Industrial, burning rotten eggs",,,15218
1575623426,40.4222,-79.876,4,Rotten eggs ,No,,15218
1575624038,40.4398,-79.8938,5,Rotten eggs,,,15221
1575624556,40.4286,-79.8964,5,Sulfur,"Sleep disruption, eye irritation ",,15218
1575631309,40.4684,-79.9265,4,Rotten eggs,,,15206
1575632263,40.4512,-79.9048,3,Rotten eggs,Headache,,15208
1575632385,40.4323,-79.9272,3,Industrial,,This odor occurs in the middle of the night. The company who is polluting must think it is ok to pollute while everyone is sleeping and will not notice. ,15217
1575633255,40.4479,-79.8992,2,,,Smoke,15208
1575634589,40.4496,-79.9171,5,Industrial- coke benzene,Headaches,,15206
1575634862,40.4432,-79.9141,4,Sulfurous. Could smell indoors in middle of night.,,,15217
1575635213,40.4167,-79.9396,2,,,,15207
1575635266,40.4247,-79.9343,3,,,,15217
1575637126,40.4275,-79.8652,3,Industrial ,,,15221
1575637180,40.437,-79.8611,3,Industrial,Throat irritation,,15221
1575640284,40.4205,-79.8514,4,Sulphur,,,15221
1575640436,40.4433,-79.9258,3,Industrial ,,,15217
1575640796,40.4683,-79.9143,3,Burnt toast,,,15206
1575643285,40.4461,-79.9828,4,Not sure ,"Eyes dry, sore throat, trouble with breathing ",This has to stop because I can hardly breath ,15219
1575644303,40.4553,-79.92530000000001,3,,,,15232
1575724913,40.447,-79.9128,5,Sulfur and industrial ,"Headache, stuffed up nose, burning eyes",People in this city deserve better air quality and quality of life.,15217
1575776557,40.4296,-79.8972,4,Sulfur,Sinus irritation ,,15218
1575776998,40.4054,-79.9397,4,Rotten eggs,Stomach ache,,15207
1575776999,40.4238,-79.9469,4,Rotten eggs,,,15207
1575777711,40.4166,-79.9407,3,Industrial,No,,15207
1575779369,40.4233,-79.945,5,,,,15207
1575784173,40.4319,-79.9289,4,Industrial,Headache,,15217
1575784575,40.4226,-79.9432,4,,Sulfur,,15207
1575786454,40.4251,-79.9374,3,Sulfur,,,15217
